Initializing database schema...
Database initialized.
Latest block on Sepolia : 11034114
Start block             : 11032114
Total blocks to crawl   : 2000
Resuming from block 11032114...

  [ 81.3%] block 11033741 done
  [ 81.4%] block 11033742 done
  [ 81.5%] block 11033743 done
  [ 81.5%] block 11033744 done
  [ 81.5%] block 11033745 done
  [ 81.6%] block 11033746 done
  [ 81.7%] block 11033747 done
  [ 81.7%] block 11033748 done
  [ 81.8%] block 11033749 done
  [ 81.8%] block 11033750 done
  [ 81.8%] block 11033751 done
  [ 81.9%] block 11033752 done
  [ 82.0%] block 11033753 done
  [ 82.0%] block 11033754 done
  [ 82.0%] block 11033755 done
  [ 82.1%] block 11033756 done
  [ 82.2%] block 11033757 done
  [ 82.2%] block 11033758 done
  [ 82.2%] block 11033759 done
  [ 82.3%] block 11033760 done
  [ 82.3%] block 11033761 done
  [ 82.4%] block 11033762 done
  [ 82.5%] block 11033763 done
  [ 82.5%] block 11033764 done
  [ 82.5%] block 11033765 done
  [ 82.6%] block 11033766 done
  [ 82.7%] block 11033767 done
  [ 82.7%] block 11033768 done
  [ 82.8%] block 11033769 done
  [ 82.8%] block 11033770 done
  [ 82.8%] block 11033771 done
  [ 82.9%] block 11033772 done
  [ 83.0%] block 11033773 done
  [ 83.0%] block 11033774 done
  [ 83.0%] block 11033775 done
  [ 83.1%] block 11033776 done
  [ 83.2%] block 11033777 done
  [ 83.2%] block 11033778 done
  [ 83.2%] block 11033779 done
  [ 83.3%] block 11033780 done
  [ 83.4%] block 11033781 done
  [ 83.4%] block 11033782 done
  [ 83.5%] block 11033783 done
  [ 83.5%] block 11033784 done
  [ 83.5%] block 11033785 done
  [ 83.6%] block 11033786 done
  [ 83.7%] block 11033787 done
  [ 83.7%] block 11033788 done
  [ 83.8%] block 11033789 done
  [ 83.8%] block 11033790 done
  [ 83.9%] block 11033791 done
  [ 83.9%] block 11033792 done
  [ 84.0%] block 11033793 done
  [ 84.0%] block 11033794 done
  [ 84.0%] block 11033795 done
  [ 84.1%] block 11033796 done
  [ 84.2%] block 11033797 done
  [ 84.2%] block 11033798 done
  [ 84.2%] block 11033799 done
  [ 84.3%] block 11033800 done
  [ 84.4%] block 11033801 done
  [ 84.4%] block 11033802 done
  [ 84.5%] block 11033803 done
  [ 84.5%] block 11033804 done
  [ 84.5%] block 11033805 done
  [ 84.6%] block 11033806 done
  [ 84.7%] block 11033807 done
  [ 84.7%] block 11033808 done
  [ 84.8%] block 11033809 done
  [ 84.8%] block 11033810 done
  [ 84.9%] block 11033811 done
  [ 84.9%] block 11033812 done
  [ 85.0%] block 11033813 done
Batch 11033814 → 11033913
  [ 85.0%] block 11033814 done
  [ 85.0%] block 11033815 done
  [ 85.1%] block 11033816 done
  [ 85.2%] block 11033817 done
  [ 85.2%] block 11033818 done
  [ 85.2%] block 11033819 done
  [ 85.3%] block 11033820 done
  [ 85.4%] block 11033821 done
  [ 85.4%] block 11033822 done
  [ 85.5%] block 11033823 done
  [ 85.5%] block 11033824 done
  [ 85.5%] block 11033825 done
  [ 85.6%] block 11033826 done
  [ 85.7%] block 11033827 done
  [ 85.7%] block 11033828 done
  [ 85.8%] block 11033829 done
  [ 85.8%] block 11033830 done
  [ 85.9%] block 11033831 done
  [ 85.9%] block 11033832 done
  [ 86.0%] block 11033833 done
  [ 86.0%] block 11033834 done
  [ 86.1%] block 11033835 done
  [ 86.1%] block 11033836 done
  [ 86.2%] block 11033837 done
  [ 86.2%] block 11033838 done
  [ 86.2%] block 11033839 done
  [ 86.3%] block 11033840 done
  [ 86.4%] block 11033841 done
  [ 86.4%] block 11033842 done
  [ 86.5%] block 11033843 done
  [ 86.5%] block 11033844 done
  [ 86.6%] block 11033845 done
  [ 86.6%] block 11033846 done
  [ 86.7%] block 11033847 done
  [ 86.7%] block 11033848 done
  [ 86.8%] block 11033849 done
  [ 86.8%] block 11033850 done
  [ 86.9%] block 11033851 done
  [ 86.9%] block 11033852 done
  [ 87.0%] block 11033853 done
  [ 87.0%] block 11033854 done
  [ 87.1%] block 11033855 done
  [ 87.1%] block 11033856 done
  [ 87.2%] block 11033857 done
  [ 87.2%] block 11033858 done
  [ 87.2%] block 11033859 done
  [ 87.3%] block 11033860 done
  [ 87.4%] block 11033861 done
  [ 87.4%] block 11033862 done
  [ 87.5%] block 11033863 done
  [ 87.5%] block 11033864 done
  [ 87.5%] block 11033865 done
  [ 87.6%] block 11033866 done
  [ 87.6%] block 11033867 done
  [ 87.7%] block 11033868 done
  [ 87.8%] block 11033869 done
  [ 87.8%] block 11033870 done
  [ 87.8%] block 11033871 done
  [ 87.9%] block 11033872 done
  [ 87.9%] block 11033873 done
  [ 88.0%] block 11033874 done
  [ 88.0%] block 11033875 done
  [ 88.1%] block 11033876 done
  [ 88.1%] block 11033877 done
  [ 88.2%] block 11033878 done
  [ 88.2%] block 11033879 done
  [ 88.3%] block 11033880 done
  [ 88.3%] block 11033881 done
  [ 88.4%] block 11033882 done
  [ 88.4%] block 11033883 done
  [ 88.5%] block 11033884 done
  [ 88.5%] block 11033885 done
  [ 88.6%] block 11033886 done
  [ 88.6%] block 11033887 done
  [ 88.7%] block 11033888 done
  [ 88.8%] block 11033889 done
  [ 88.8%] block 11033890 done
  [ 88.8%] block 11033891 done
  [ 88.9%] block 11033892 done
  [ 88.9%] block 11033893 done
  [ 89.0%] block 11033894 done
  [ 89.0%] block 11033895 done
  [ 89.1%] block 11033896 done
  [ 89.1%] block 11033897 done
  [ 89.2%] block 11033898 done
  [ 89.2%] block 11033899 done
  [ 89.3%] block 11033900 done
  [ 89.3%] block 11033901 done
  [ 89.4%] block 11033902 done
  [ 89.5%] block 11033903 done
  [ 89.5%] block 11033904 done
  [ 89.5%] block 11033905 done
  [ 89.6%] block 11033906 done
  [ 89.6%] block 11033907 done
  [ 89.7%] block 11033908 done
  [ 89.8%] block 11033909 done
  [ 89.8%] block 11033910 done
  [ 89.8%] block 11033911 done
  [ 89.9%] block 11033912 done
  [ 90.0%] block 11033913 done
Batch 11033914 → 11034013
  [ 90.0%] block 11033914 done
  [ 90.0%] block 11033915 done
  [ 90.1%] block 11033916 done
  [ 90.1%] block 11033917 done
  [ 90.2%] block 11033918 done
  [ 90.2%] block 11033919 done
  [ 90.3%] block 11033920 done
  [ 90.3%] block 11033921 done
  [ 90.4%] block 11033922 done
  [ 90.5%] block 11033923 done
  [ 90.5%] block 11033924 done
  [ 90.5%] block 11033925 done
  [ 90.6%] block 11033926 done
  [ 90.6%] block 11033927 done
  [ 90.7%] block 11033928 done
  [ 90.8%] block 11033929 done
  [ 90.8%] block 11033930 done
  [ 90.8%] block 11033931 done
  [ 90.9%] block 11033932 done
  [ 91.0%] block 11033933 done
  [ 91.0%] block 11033934 done
  [ 91.0%] block 11033935 done
  [ 91.1%] block 11033936 done
  [ 91.1%] block 11033937 done
  [ 91.2%] block 11033938 done
  [ 91.2%] block 11033939 done
  [ 91.3%] block 11033940 done
  [ 91.3%] block 11033941 done
  [ 91.4%] block 11033942 done
  [ 91.5%] block 11033943 done
  [ 91.5%] block 11033944 done
  [ 91.5%] block 11033945 done
  [ 91.6%] block 11033946 done
  [ 91.6%] block 11033947 done
  [ 91.7%] block 11033948 done
  [ 91.8%] block 11033949 done
  [ 91.8%] block 11033950 done
  [ 91.8%] block 11033951 done
  [ 91.9%] block 11033952 done
  [ 92.0%] block 11033953 done
  [ 92.0%] block 11033954 done
  [ 92.0%] block 11033955 done
  [ 92.1%] block 11033956 done
  [ 92.2%] block 11033957 done
  [ 92.2%] block 11033958 done
  [ 92.2%] block 11033959 done
  [ 92.3%] block 11033960 done
  [ 92.3%] block 11033961 done
  [ 92.4%] block 11033962 done
  [ 92.5%] block 11033963 done
  [ 92.5%] block 11033964 done
  [ 92.5%] block 11033965 done
  [ 92.6%] block 11033966 done
  [ 92.7%] block 11033967 done
  [ 92.7%] block 11033968 done
  [ 92.8%] block 11033969 done
  [ 92.8%] block 11033970 done
  [ 92.8%] block 11033971 done
  [ 92.9%] block 11033972 done
  [ 93.0%] block 11033973 done
  [ 93.0%] block 11033974 done
  [ 93.0%] block 11033975 done
  [ 93.1%] block 11033976 done
  [ 93.2%] block 11033977 done
  [ 93.2%] block 11033978 done
  [ 93.2%] block 11033979 done
  [ 93.3%] block 11033980 done
  [ 93.3%] block 11033981 done
  [ 93.4%] block 11033982 done
  [ 93.5%] block 11033983 done
  [ 93.5%] block 11033984 done
  [ 93.5%] block 11033985 done
  [ 93.6%] block 11033986 done
  [ 93.7%] block 11033987 done
  [ 93.7%] block 11033988 done
  [ 93.8%] block 11033989 done
  [ 93.8%] block 11033990 done
  [ 93.8%] block 11033991 done
  [ 93.9%] block 11033992 done
  [ 94.0%] block 11033993 done
  [ 94.0%] block 11033994 done
  [ 94.0%] block 11033995 done
  [ 94.1%] block 11033996 done
  [ 94.2%] block 11033997 done
  [ 94.2%] block 11033998 done
  [ 94.2%] block 11033999 done
  [ 94.3%] block 11034000 done
  [ 94.3%] block 11034001 done
  [ 94.4%] block 11034002 done
  [ 94.5%] block 11034003 done
  [ 94.5%] block 11034004 done
  [ 94.5%] block 11034005 done
  [ 94.6%] block 11034006 done
  [ 94.7%] block 11034007 done
  [ 94.7%] block 11034008 done
  [ 94.8%] block 11034009 done
  [ 94.8%] block 11034010 done
  [ 94.8%] block 11034011 done
  [ 94.9%] block 11034012 done
  [ 95.0%] block 11034013 done
Batch 11034014 → 11034113
  [ 95.0%] block 11034014 done
  [ 95.0%] block 11034015 done
  [ 95.1%] block 11034016 done
  [ 95.2%] block 11034017 done
  [ 95.2%] block 11034018 done
  [ 95.2%] block 11034019 done
  [ 95.3%] block 11034020 done
  [ 95.3%] block 11034021 done
  [ 95.4%] block 11034022 done
  [ 95.5%] block 11034023 done
  [ 95.5%] block 11034024 done
  [ 95.5%] block 11034025 done
  [ 95.6%] block 11034026 done
  [ 95.7%] block 11034027 done
  [ 95.7%] block 11034028 done
  [ 95.8%] block 11034029 done
  [ 95.8%] block 11034030 done
  [ 95.9%] block 11034031 done
  [ 95.9%] block 11034032 done
  [ 96.0%] block 11034033 done
  [ 96.0%] block 11034034 done
  [ 96.0%] block 11034035 done
  [ 96.1%] block 11034036 done
  [ 96.2%] block 11034037 done
  [ 96.2%] block 11034038 done
  [ 96.2%] block 11034039 done
  [ 96.3%] block 11034040 done
  [ 96.4%] block 11034041 done
  [ 96.4%] block 11034042 done
  [ 96.5%] block 11034043 done
  [ 96.5%] block 11034044 done
  [ 96.5%] block 11034045 done
  [ 96.6%] block 11034046 done
  [ 96.7%] block 11034047 done
  [ 96.7%] block 11034048 done
  [ 96.8%] block 11034049 done
  [ 96.8%] block 11034050 done
  [ 96.9%] block 11034051 done
  [ 96.9%] block 11034052 done
  [ 97.0%] block 11034053 done
  [ 97.0%] block 11034054 done
  [ 97.0%] block 11034055 done
  [ 97.1%] block 11034056 done
  [ 97.2%] block 11034057 done
  [ 97.2%] block 11034058 done
  [ 97.2%] block 11034059 done
  [ 97.3%] block 11034060 done
  [ 97.4%] block 11034061 done
  [ 97.4%] block 11034062 done
  [ 97.5%] block 11034063 done
  [ 97.5%] block 11034064 done
  [ 97.5%] block 11034065 done
  [ 97.6%] block 11034066 done
  [ 97.7%] block 11034067 done
  [ 97.7%] block 11034068 done
  [ 97.8%] block 11034069 done
  [ 97.8%] block 11034070 done
  [ 97.9%] block 11034071 done
  [ 97.9%] block 11034072 done
  [ 98.0%] block 11034073 done
  [ 98.0%] block 11034074 done
  [ 98.0%] block 11034075 done
  [ 98.1%] block 11034076 done
  [ 98.2%] block 11034077 done
  [ 98.2%] block 11034078 done
  [ 98.2%] block 11034079 done
  [ 98.3%] block 11034080 done
  [ 98.4%] block 11034081 done
  [ 98.4%] block 11034082 done
  [ 98.5%] block 11034083 done
  [ 98.5%] block 11034084 done
  [ 98.6%] block 11034085 done
  [ 98.6%] block 11034086 done
  [ 98.7%] block 11034087 done
  [ 98.7%] block 11034088 done
  [ 98.8%] block 11034089 done
  [ 98.8%] block 11034090 done
  [ 98.9%] block 11034091 done
  [ 98.9%] block 11034092 done
  [ 99.0%] block 11034093 done
  [ 99.0%] block 11034094 done
  [ 99.1%] block 11034095 done
  [ 99.1%] block 11034096 done
  [ 99.2%] block 11034097 done
  [ 99.2%] block 11034098 done
  [ 99.2%] block 11034099 done
  [ 99.3%] block 11034100 done
  [ 99.4%] block 11034101 done
  [ 99.4%] block 11034102 done
  [ 99.5%] block 11034103 done
  [ 99.5%] block 11034104 done
  [ 99.6%] block 11034105 done
  [ 99.6%] block 11034106 done
  [ 99.7%] block 11034107 done
  [ 99.7%] block 11034108 done
  [ 99.8%] block 11034109 done
  [ 99.8%] block 11034110 done
  [ 99.9%] block 11034111 done
  [ 99.9%] block 11034112 done
  [100.0%] block 11034113 done
Batch 11034114 → 11034114
  [100.0%] block 11034114 done

Crawl complete.
Indexed blocks 11032114 → 11034114 (2000 blocks)
